image_path,plate_text,split,origin,layout,source_status
ocr/images/train/syn-33af6a2d91557f71bd8c.jpg,MH02NE3305,train,synthetic,single,generated
ocr/images/train/syn-33b09311f1f2c7bf6d47.jpg,MH50YN7425,train,synthetic,single,generated
ocr/images/train/syn-33b62b5d2559c35b0ab9.jpg,MH19WY5974,train,synthetic,double,generated
ocr/images/train/syn-33b69d5cd122ebd76a5e.jpg,MH15KAT2378,train,synthetic,single,generated
ocr/images/train/syn-33bb1f783208ea912d5c.jpg,OD06BF0390,train,synthetic,single,generated
ocr/images/train/syn-33bd56ac79b0894e4239.jpg,MH24BK2827,train,synthetic,double,generated
ocr/images/train/syn-33bd608023063110aace.jpg,MH10WAF4416,train,synthetic,single,generated
ocr/images/train/syn-33bdef7e74ca845eb2d1.jpg,WB15LX8087,train,synthetic,single,generated
ocr/images/train/syn-33bf1d71a611efd3065f.jpg,MH13WUF9214,train,synthetic,single,generated
ocr/images/train/syn-33c2c041967c939d356f.jpg,MH35SD8522,train,synthetic,single,generated
ocr/images/train/syn-33c4beec62fdade8a8c2.jpg,MH08FK8919,train,synthetic,double,generated
ocr/images/train/syn-33c58e9f624f615f6214.jpg,MH22WY7118,train,synthetic,single,generated
ocr/images/train/syn-33c6921a4e187f33a750.jpg,CG31XYQ4732,train,synthetic,double,generated
ocr/images/train/syn-33c69a6b462807db0720.jpg,MH54AZ3714,train,synthetic,single,generated
ocr/images/train/syn-33c92e1e827e1e831888.jpg,KL18KD0744,train,synthetic,single,generated
ocr/images/train/syn-33c9ff10b5458b68d872.jpg,MH16LX8939,train,synthetic,single,generated
ocr/images/train/syn-33ca56623cc2e68bd936.jpg,MH13WM4443,train,synthetic,single,generated
ocr/images/train/syn-33cdb561bd1169ab0ad2.jpg,MH55XK7622,train,synthetic,single,generated
ocr/images/train/syn-33ceb8eba8cd1faa592c.jpg,MH02ZB6719,train,synthetic,double,generated
ocr/images/train/syn-33d1042fc4bfe50c9de7.jpg,MH25JNF0472,train,synthetic,single,generated
ocr/images/train/syn-33d169405b5be4e335b9.jpg,MH31SY9509,train,synthetic,single,generated
ocr/images/train/syn-33d1aacb32dade5b563f.jpg,MH38M5271,train,synthetic,single,generated
ocr/images/train/syn-33d1b2315c684887bb75.jpg,MH39SQ3747,train,synthetic,single,generated
ocr/images/train/syn-33d202b50b9780942570.jpg,MH58PVT1529,train,synthetic,double,generated
ocr/images/train/syn-33d465907415ba952d32.jpg,TN97KK5421,train,synthetic,single,generated
ocr/images/train/syn-33d53b30e1e4cf1dfdec.jpg,UK19C2906,train,synthetic,single,generated
ocr/images/train/syn-33d9285856f02e173357.jpg,MP78QJ0544,train,synthetic,single,generated
ocr/images/train/syn-33da92363688ab08dadf.jpg,OD85YD5888,train,synthetic,single,generated
ocr/images/train/syn-33db3386aaba21dfb40c.jpg,WB11KM1614,train,synthetic,single,generated
ocr/images/train/syn-33de2db68f1c15955297.jpg,MH16KJ8174,train,synthetic,double,generated
ocr/images/train/syn-33de3eb91b8f4c74bd1d.jpg,MH08ALH2666,train,synthetic,double,generated
ocr/images/train/syn-33de62b1a70dd74b07c5.jpg,WB73CH0143,train,synthetic,single,generated
ocr/images/train/syn-33e15eb74f1a62dcce62.jpg,GJ33VRD0519,train,synthetic,single,generated
ocr/images/train/syn-33e20bff4a222e41c79d.jpg,MH22N9721,train,synthetic,single,generated
ocr/images/train/syn-33e229ec31f45d94f5aa.jpg,MH51PUF9049,train,synthetic,single,generated
ocr/images/train/syn-33e3e49544167053b9f6.jpg,CG79FC7668,train,synthetic,single,generated
ocr/images/train/syn-33e5659c7446d16a3da7.jpg,MH05EF7845,train,synthetic,single,generated
ocr/images/train/syn-33e6e4cd10abd753f80a.jpg,TS72UX9142,train,synthetic,double,generated
ocr/images/train/syn-33e8daf7c6291c475e38.jpg,MH20HY1691,train,synthetic,single,generated
ocr/images/train/syn-33ef4f435a21a3323a0a.jpg,MH13AZJ8287,train,synthetic,single,generated
ocr/images/train/syn-33ef84f157711ee55b7d.jpg,UK41KJ9040,train,synthetic,single,generated
ocr/images/train/syn-33f0b7b77892f6b12cf1.jpg,MH35GF9086,train,synthetic,single,generated
ocr/images/train/syn-33f372a049b886a5a48f.jpg,GJ70XT3610,train,synthetic,double,generated
ocr/images/train/syn-33f3c049892f28e46f1c.jpg,GJ64CDQ9090,train,synthetic,double,generated
ocr/images/train/syn-33f48c9a350370cd0959.jpg,MH10AM2387,train,synthetic,single,generated
ocr/images/train/syn-33f57b60784bb69dc95e.jpg,MH45E1196,train,synthetic,single,generated
ocr/images/train/syn-33f8aa60bf6498b6f666.jpg,WB13WGH7128,train,synthetic,single,generated
ocr/images/train/syn-33fb677643779ed02824.jpg,MH08SD2032,train,synthetic,double,generated
ocr/images/train/syn-33fd8d03588478d073c9.jpg,GJ89PT7527,train,synthetic,single,generated
ocr/images/train/syn-33ff638f04d791869e4e.jpg,HR28S6983,train,synthetic,single,generated
ocr/images/train/syn-3402f67d511682b38c5a.jpg,BR61D4749,train,synthetic,single,generated
ocr/images/train/syn-34036e90ce0bb2404646.jpg,GA38ES1529,train,synthetic,single,generated
ocr/images/train/syn-3405e3c0755f69efdb00.jpg,MH05GRR1851,train,synthetic,single,generated
ocr/images/train/syn-3409ae8a21eaa1d2cc72.jpg,MH56YT5505,train,synthetic,single,generated
ocr/images/train/syn-340ac3883cd087b3842f.jpg,MH05ZM4809,train,synthetic,single,generated
ocr/images/train/syn-340b10ece17ee5fb32e3.jpg,MH15GA1814,train,synthetic,single,generated
ocr/images/train/syn-340e7ab63b620bfebcf1.jpg,MH56VF8647,train,synthetic,single,generated
ocr/images/train/syn-340eca1977a82f1dd500.jpg,MH39HG5902,train,synthetic,single,generated
ocr/images/train/syn-3412645e76903ae2e954.jpg,MH16TB5809,train,synthetic,single,generated
ocr/images/train/syn-3413b58a8823824c2b39.jpg,MH01PN4786,train,synthetic,single,generated
ocr/images/train/syn-34140ec85bf52329ea0d.jpg,MH31MK6612,train,synthetic,double,generated
ocr/images/train/syn-34144874d57da17f5c7c.jpg,MH50QG2298,train,synthetic,single,generated
ocr/images/train/syn-341537cf3acc2bfefa98.jpg,TS25U6106,train,synthetic,double,generated
ocr/images/train/syn-34155449a66c359e48c9.jpg,MH53VS4183,train,synthetic,single,generated
ocr/images/train/syn-341c620ce8601bbcf1aa.jpg,CG54VJU4138,train,synthetic,single,generated
ocr/images/train/syn-341e0bb64f73c03104b2.jpg,MH19MC8118,train,synthetic,single,generated
ocr/images/train/syn-3422132a7964c5ca1515.jpg,WB21X0546,train,synthetic,single,generated
ocr/images/train/syn-342269192ea80875cdc0.jpg,HR77WSE4874,train,synthetic,single,generated
ocr/images/train/syn-3424156eb86d484f2338.jpg,TS22KW1699,train,synthetic,single,generated
ocr/images/train/syn-3424c832b60239af34d3.jpg,MH43Z7873,train,synthetic,single,generated
ocr/images/train/syn-34271788f0e25a9672a9.jpg,MH02UM6044,train,synthetic,single,generated
ocr/images/train/syn-3427538af1dbb910c9ea.jpg,KL04PU1767,train,synthetic,single,generated
ocr/images/train/syn-3427d95e747c0a6d3c15.jpg,MH35KD6369,train,synthetic,double,generated
ocr/images/train/syn-3429940f386a7fe172ae.jpg,MH14PG3539,train,synthetic,single,generated
ocr/images/train/syn-342b2a0d45934aa75000.jpg,TS53HH0978,train,synthetic,single,generated
ocr/images/train/syn-342b49fa2ccc57406456.jpg,UK75TQP3902,train,synthetic,double,generated
ocr/images/train/syn-342e7901437ca5eb69ec.jpg,MH28BT5117,train,synthetic,single,generated
ocr/images/train/syn-342ef18d601f468bb5cf.jpg,HR15TR6419,train,synthetic,single,generated
ocr/images/train/syn-343175b3ea63827a70e7.jpg,HR84M0341,train,synthetic,single,generated
ocr/images/train/syn-3433a57138aeee04c7b6.jpg,MH55DF3610,train,synthetic,double,generated
ocr/images/train/syn-343471143bf2c3911773.jpg,MH43HV3438,train,synthetic,single,generated
ocr/images/train/syn-343487512f909f9bfeee.jpg,MH02JJ5611,train,synthetic,double,generated
ocr/images/train/syn-34371baa8b15b278d2f2.jpg,MH28VQ8250,train,synthetic,double,generated
ocr/images/train/syn-343adac485513c6679de.jpg,MH50UTX0051,train,synthetic,single,generated
ocr/images/train/syn-343db2452bcdcb902778.jpg,TN13SXY2720,train,synthetic,double,generated
ocr/images/train/syn-344625f7c851995f3b30.jpg,MH07UF2971,train,synthetic,single,generated
ocr/images/train/syn-344bfc2db6bd2c79882b.jpg,MH58CB4519,train,synthetic,single,generated
ocr/images/train/syn-344e1d79b5243d7a0708.jpg,MH58G8358,train,synthetic,single,generated
ocr/images/train/syn-34507bd527230e5a0126.jpg,MH06DG3329,train,synthetic,single,generated
ocr/images/train/syn-3455198063c3116bc9dc.jpg,GA43NC3159,train,synthetic,single,generated
ocr/images/train/syn-3456d5a1aba38cda03d7.jpg,MH30EF7570,train,synthetic,single,generated
ocr/images/train/syn-3458e8f28e300f930561.jpg,MP06AR2771,train,synthetic,single,generated
ocr/images/train/syn-3459171e2e0f22faf515.jpg,MH08YR8436,train,synthetic,single,generated
ocr/images/train/syn-345b0cb9ca69f33711c0.jpg,MH17TS3432,train,synthetic,single,generated
ocr/images/train/syn-345df12c327c20f8b714.jpg,MH23HN9831,train,synthetic,single,generated
ocr/images/train/syn-345e1b2e604c7b61e31f.jpg,MH37XPC6354,train,synthetic,single,generated
ocr/images/train/syn-3460158bcb8b30b94f9e.jpg,KL41AH7188,train,synthetic,single,generated
ocr/images/train/syn-3460dca85acf459957bb.jpg,MH10HG2930,train,synthetic,double,generated
ocr/images/train/syn-346147f48cf1c2440ee7.jpg,MH47LY1060,train,synthetic,single,generated
ocr/images/train/syn-346b9b0473150a99e9b9.jpg,MH55PL9817,train,synthetic,double,generated
ocr/images/train/syn-346ce7d7c39ee2095c4c.jpg,MP10Q7229,train,synthetic,single,generated
ocr/images/train/syn-346e119c8f76b0b0cd8e.jpg,MH12BJ8464,train,synthetic,single,generated
ocr/images/train/syn-346e13ac7d7f2e56632f.jpg,MH54MR7905,train,synthetic,single,generated
ocr/images/train/syn-34722b6a85e5045c23dc.jpg,MH01MT6361,train,synthetic,single,generated
ocr/images/train/syn-347280b10c3340872d58.jpg,TN97ZU2708,train,synthetic,single,generated
ocr/images/train/syn-347292ab59a38592c4f9.jpg,HR19P0294,train,synthetic,single,generated
ocr/images/train/syn-3472984cccaa4ab7129a.jpg,AP87QN7525,train,synthetic,double,generated
ocr/images/train/syn-3476f07faaf22e6ce818.jpg,MH46NH1612,train,synthetic,single,generated
ocr/images/train/syn-347735ec0d983d132b35.jpg,MH50CB9148,train,synthetic,single,generated
ocr/images/train/syn-347a39e75e131f1e859f.jpg,MH42X9911,train,synthetic,single,generated
ocr/images/train/syn-347c3e7434282fde7d4c.jpg,MH07MG9573,train,synthetic,double,generated
ocr/images/train/syn-3480a1bc6be17008f448.jpg,MH06NA1770,train,synthetic,single,generated
ocr/images/train/syn-34831d4de90d775daf54.jpg,MH15CX0276,train,synthetic,single,generated
ocr/images/train/syn-3484560827e2b5ccb0ab.jpg,MH37US5090,train,synthetic,single,generated
ocr/images/train/syn-348581808c25abf8e88f.jpg,TN93FB9657,train,synthetic,single,generated
ocr/images/train/syn-3485f20133ac2e88d251.jpg,MH02TC6466,train,synthetic,single,generated
ocr/images/train/syn-3487b778ededc492b86c.jpg,GJ79CY6327,train,synthetic,single,generated
ocr/images/train/syn-348a5231f25b818d9069.jpg,MH49H2726,train,synthetic,single,generated
ocr/images/train/syn-348b5a222039266a6693.jpg,MH30EP5009,train,synthetic,single,generated
ocr/images/train/syn-348b6f58a06dacca3b1d.jpg,KL36CZ4091,train,synthetic,single,generated
ocr/images/train/syn-348bfebaeb193c3b23dd.jpg,MH05KB6562,train,synthetic,single,generated
ocr/images/train/syn-348c6de569ea5f12cff8.jpg,MH57HB7807,train,synthetic,single,generated
ocr/images/train/syn-348f4b523a478a20a5b5.jpg,OD97VA8103,train,synthetic,single,generated
ocr/images/train/syn-3490c7b0773f0e9858f2.jpg,TN80UA2295,train,synthetic,single,generated
ocr/images/train/syn-34946a3a415dc734d105.jpg,MH07MG5653,train,synthetic,single,generated
ocr/images/train/syn-3498348ff28a1ce8e1c8.jpg,DL74YL2562,train,synthetic,single,generated
ocr/images/train/syn-349b2fa187796bb9eed1.jpg,RJ33AL7161,train,synthetic,single,generated
ocr/images/train/syn-349b7059ac8343139667.jpg,MH37YP0935,train,synthetic,single,generated
ocr/images/train/syn-349ce3c13542f7b5286d.jpg,MH26AK7795,train,synthetic,double,generated
ocr/images/train/syn-34a06c863c08f53f78c9.jpg,CG58SH7365,train,synthetic,single,generated
ocr/images/train/syn-34a293388ea73fc8236f.jpg,MH03DN2163,train,synthetic,single,generated
ocr/images/train/syn-34a35c08e05fdacf3154.jpg,DL63DGD1682,train,synthetic,single,generated
ocr/images/train/syn-34a9529b2b68bf33c469.jpg,MH56YRW2079,train,synthetic,double,generated
ocr/images/train/syn-34af5534923b86f87acc.jpg,MH14AC8523,train,synthetic,single,generated
ocr/images/train/syn-34b20f0504e864bee4ba.jpg,MH49ADG8174,train,synthetic,single,generated
ocr/images/train/syn-34b3df7381d7e8d36ce6.jpg,MH57MF1279,train,synthetic,single,generated
ocr/images/train/syn-34b51db71bc492162a00.jpg,BR11PA0557,train,synthetic,single,generated
ocr/images/train/syn-34b85ee61babc71465c4.jpg,TN59MEW9111,train,synthetic,single,generated
ocr/images/train/syn-34baae90d2a34cd06dbe.jpg,OD75GDV5149,train,synthetic,single,generated
ocr/images/train/syn-34bb781876724bb18cc4.jpg,WB98SQ2316,train,synthetic,single,generated
ocr/images/train/syn-34c0bd9803fd5a279d34.jpg,MH22NBF9655,train,synthetic,single,generated
ocr/images/train/syn-34c0c6d6d1c87b29bd80.jpg,WB66MY8474,train,synthetic,single,generated
ocr/images/train/syn-34c2f024d7ff161157af.jpg,MH25Y3276,train,synthetic,double,generated
ocr/images/train/syn-34c43991d8567bb15c51.jpg,TS53XG9262,train,synthetic,single,generated
ocr/images/train/syn-34c9e08661092fdae073.jpg,MH05G4533,train,synthetic,double,generated
ocr/images/train/syn-34cbc28f575db1061383.jpg,MH23KR3648,train,synthetic,double,generated
ocr/images/train/syn-34cc3e2b0970419d3995.jpg,MH51ET2496,train,synthetic,single,generated
ocr/images/train/syn-34cd5b1916e60b734f33.jpg,MH10JXK7991,train,synthetic,single,generated
ocr/images/train/syn-34cdefee7c54b0d1bc39.jpg,MH41RY6460,train,synthetic,single,generated
ocr/images/train/syn-34ce330f4d46655b93f7.jpg,MH13M0896,train,synthetic,single,generated
ocr/images/train/syn-34cf7c8f3c099375772f.jpg,MH51GH3112,train,synthetic,single,generated
ocr/images/train/syn-34d30573aea26c09b7a4.jpg,BR87SS7892,train,synthetic,single,generated
ocr/images/train/syn-34d8693deec270b5a2b4.jpg,MH28WL5498,train,synthetic,single,generated
ocr/images/train/syn-34d92491891fc244f8c4.jpg,MH58FR8884,train,synthetic,single,generated
ocr/images/train/syn-34d97c07cf85288bdb5f.jpg,MH18SW0002,train,synthetic,single,generated
ocr/images/train/syn-34da4a0e3dc9ec45e99b.jpg,MH55W3929,train,synthetic,single,generated
ocr/images/train/syn-34dae5d8b5dfa9a01897.jpg,MH46SU0844,train,synthetic,single,generated
ocr/images/train/syn-34dddb569cf509b72556.jpg,MP29FG8094,train,synthetic,single,generated
ocr/images/train/syn-34e2cc78dae1cc299f4b.jpg,UP25J9250,train,synthetic,single,generated
ocr/images/train/syn-34e423e1bd076f570eac.jpg,MH08RDF0342,train,synthetic,double,generated
ocr/images/train/syn-34e46d53a54f128a1908.jpg,AP44VZN1752,train,synthetic,single,generated
ocr/images/train/syn-34e50ecca8eb58b34df4.jpg,UK47UQ0676,train,synthetic,double,generated
ocr/images/train/syn-34eb2d96533ff25076d9.jpg,MH16VE5286,train,synthetic,single,generated
ocr/images/train/syn-34ebf451eaf660525e93.jpg,TS44JA4914,train,synthetic,single,generated
ocr/images/train/syn-34f3900252bf8d54c23a.jpg,TS27YTP8126,train,synthetic,single,generated
ocr/images/train/syn-34f48ea9882460b93ddd.jpg,MH53ML9254,train,synthetic,single,generated
ocr/images/train/syn-34f5310bc422d6d20ec3.jpg,TN15ZR7275,train,synthetic,double,generated
ocr/images/train/syn-34f82287699ab01424b5.jpg,DL75NQN1403,train,synthetic,single,generated
ocr/images/train/syn-34fbdb8da33526183b4d.jpg,BR80K2329,train,synthetic,single,generated
ocr/images/train/syn-34fd17d3991b3f8f9fef.jpg,MH05YM7529,train,synthetic,double,generated
ocr/images/train/syn-3500c2df517608f572a0.jpg,MH40SK5234,train,synthetic,single,generated
ocr/images/train/syn-3500cec1e5b5380b506f.jpg,UP06XX0570,train,synthetic,single,generated
ocr/images/train/syn-350375ef96c4b1d07af3.jpg,GJ72H2040,train,synthetic,single,generated
ocr/images/train/syn-35039e465c8e3b401840.jpg,UK83RD1509,train,synthetic,single,generated
ocr/images/train/syn-3504bd44731f163d5921.jpg,KL57B6581,train,synthetic,single,generated
ocr/images/train/syn-3504e3866b71d02d6e5d.jpg,MH38Q3307,train,synthetic,single,generated
ocr/images/train/syn-3505c810287ca0fb02c5.jpg,KA75WF5609,train,synthetic,single,generated
ocr/images/train/syn-35085737b244b674408a.jpg,MP47ZZJ2787,train,synthetic,single,generated
ocr/images/train/syn-3510b5352d2b3a941038.jpg,MH56WC7010,train,synthetic,double,generated
ocr/images/train/syn-351701948cf2e31d0dfc.jpg,MH43CXP4795,train,synthetic,single,generated
ocr/images/train/syn-351efac2afee19384c2c.jpg,MH14YMV0138,train,synthetic,single,generated
ocr/images/train/syn-35218d510afba51377b2.jpg,MP09CU9937,train,synthetic,single,generated
ocr/images/train/syn-35237e54ce0efa5e7379.jpg,MH36RE0996,train,synthetic,single,generated
ocr/images/train/syn-3523c2e9305271f54929.jpg,AP71WS3382,train,synthetic,single,generated
ocr/images/train/syn-3523ff51fc2a7b8be166.jpg,MH39CA4838,train,synthetic,single,generated
ocr/images/train/syn-3524c6111e1470e440ff.jpg,MH40NM9692,train,synthetic,double,generated
ocr/images/train/syn-352b1e587cf33265d91e.jpg,CG31PU5469,train,synthetic,single,generated
ocr/images/train/syn-352f55149ced10076b0c.jpg,MH42UP0117,train,synthetic,single,generated
ocr/images/train/syn-352fb0311eb22b904dab.jpg,MH31YW4257,train,synthetic,single,generated
ocr/images/train/syn-3531fddfc5895b0e1fe3.jpg,MH03SA8416,train,synthetic,single,generated
ocr/images/train/syn-3533bc80cf11935d48c9.jpg,MH46F0178,train,synthetic,single,generated
ocr/images/train/syn-35342e7972b8e49c5234.jpg,UK41UQ6990,train,synthetic,single,generated
ocr/images/train/syn-3536295de1e5fdc5ca65.jpg,MH52UAA8427,train,synthetic,single,generated
ocr/images/train/syn-3536a2f4b1e9d77a9a51.jpg,MH46LD6599,train,synthetic,double,generated
ocr/images/train/syn-353956e6f993d131e7fa.jpg,MH13MN4527,train,synthetic,double,generated
ocr/images/train/syn-3540070304606dd55239.jpg,GA84RK0876,train,synthetic,single,generated
ocr/images/train/syn-354241a6b3423af1a16d.jpg,MP59XE2002,train,synthetic,double,generated
ocr/images/train/syn-354246bf5cd517b4e309.jpg,HR24KW8178,train,synthetic,single,generated
ocr/images/train/syn-3545bf1317b856f17c62.jpg,MH41ZZ9678,train,synthetic,single,generated
ocr/images/train/syn-3546119208d5a7a7c32f.jpg,MH27WC8707,train,synthetic,single,generated
ocr/images/train/syn-354baf27db8fe66bae07.jpg,MH43F9983,train,synthetic,single,generated
ocr/images/train/syn-354c8995952f43596210.jpg,GA75VH5389,train,synthetic,single,generated
ocr/images/train/syn-354c9a51247b19cff024.jpg,OD19TF0045,train,synthetic,single,generated
ocr/images/train/syn-354d8dee09991c15d54b.jpg,MH52HB2684,train,synthetic,double,generated
ocr/images/train/syn-354dd773d87992742149.jpg,MH32ZF7058,train,synthetic,single,generated
ocr/images/train/syn-354f4461cfcde090b17d.jpg,TN59GA9450,train,synthetic,single,generated
ocr/images/train/syn-35518427547b4308538c.jpg,MH57PZ6251,train,synthetic,double,generated
ocr/images/train/syn-3551892324b5f4f6ea0c.jpg,MH24XK7059,train,synthetic,single,generated
ocr/images/train/syn-3557fd0e79d60fab4f5a.jpg,UK53TN2276,train,synthetic,single,generated
ocr/images/train/syn-355a21185033dedac108.jpg,KL61U8539,train,synthetic,single,generated
ocr/images/train/syn-3560050aae2a3d857345.jpg,MH06JKT9276,train,synthetic,single,generated
ocr/images/train/syn-3564197f10c1d8aecaab.jpg,KA44UL6085,train,synthetic,single,generated
ocr/images/train/syn-356588c2790b2b5f5eb4.jpg,MH45CG0673,train,synthetic,single,generated
ocr/images/train/syn-356bd35fc3396b8d4ce2.jpg,MH31VQ4138,train,synthetic,single,generated
ocr/images/train/syn-3571f07b72cc98127fde.jpg,MH41G5797,train,synthetic,single,generated
ocr/images/train/syn-3572a5bc4ac167f390bf.jpg,MH42CB0315,train,synthetic,single,generated
ocr/images/train/syn-3572b5e37d8fe6993fa5.jpg,MH53LM2456,train,synthetic,single,generated
ocr/images/train/syn-3573236e920a2b1a9d4d.jpg,MH32BQ1481,train,synthetic,single,generated
ocr/images/train/syn-35734059ae7a20bc3c1f.jpg,MH37AB2786,train,synthetic,double,generated
ocr/images/train/syn-35796ddbc09e7b91503c.jpg,TS24MA6294,train,synthetic,single,generated
ocr/images/train/syn-3579e8e3b6bab023ae64.jpg,MH34HD5514,train,synthetic,double,generated
ocr/images/train/syn-357a1b9cbb03a59f722c.jpg,MH03DF9742,train,synthetic,single,generated
ocr/images/train/syn-357b7e3139772ae854cf.jpg,MH42QJ5740,train,synthetic,single,generated
ocr/images/train/syn-357bcf74308f74e4d681.jpg,DL73MJJ5665,train,synthetic,double,generated
ocr/images/train/syn-357de962105a359836d5.jpg,MH06VU3727,train,synthetic,single,generated
ocr/images/train/syn-358036f8c2efecfe785c.jpg,KL93ZM9848,train,synthetic,single,generated
ocr/images/train/syn-3584387c428d83961bfb.jpg,CG31QK8583,train,synthetic,single,generated
ocr/images/train/syn-3585113e852b63717cd7.jpg,MH51PE4552,train,synthetic,double,generated
ocr/images/train/syn-35883308cf221d56a8c8.jpg,TN94EM3881,train,synthetic,double,generated
ocr/images/train/syn-35892fa5fc265f66b64b.jpg,MH46A2254,train,synthetic,single,generated
ocr/images/train/syn-358ad91730ab9d2cdab9.jpg,MH45ZV1190,train,synthetic,double,generated
ocr/images/train/syn-358c18de498ba21714f1.jpg,MH51ZR7820,train,synthetic,single,generated
ocr/images/train/syn-358e445838f4fde9e8aa.jpg,KA98VR3801,train,synthetic,single,generated
ocr/images/train/syn-358fe67c15072f3fb9d8.jpg,MH32FN1524,train,synthetic,double,generated
ocr/images/train/syn-35994945b308035f9487.jpg,MH38TT9345,train,synthetic,single,generated
ocr/images/train/syn-359af38e89749e400052.jpg,MH09WJ2911,train,synthetic,single,generated
ocr/images/train/syn-359c41c698183ed52966.jpg,MH25UR0547,train,synthetic,single,generated
ocr/images/train/syn-359c91448bbc61d446bf.jpg,MH56YC0416,train,synthetic,double,generated
ocr/images/train/syn-359cc1af9611cb2776bc.jpg,MH18SJN6096,train,synthetic,single,generated
ocr/images/train/syn-35a4b4066e2a182a77f9.jpg,MH36PB3671,train,synthetic,single,generated
ocr/images/train/syn-35a680d597f2650095c8.jpg,MH49JYL3328,train,synthetic,double,generated
ocr/images/train/syn-35a68c00e92b3c0a6a51.jpg,MH28UN0659,train,synthetic,single,generated
ocr/images/train/syn-35a8711775f208efb6e9.jpg,MH06FV7654,train,synthetic,single,generated
ocr/images/train/syn-35a89770a35939ab37c2.jpg,MH16YTE2065,train,synthetic,single,generated
ocr/images/train/syn-35af0d06289388fcd611.jpg,MH30ETW2854,train,synthetic,single,generated
ocr/images/train/syn-35b19a91a512272200b5.jpg,TN99FN7328,train,synthetic,single,generated
ocr/images/train/syn-35b2575321670fb18dfe.jpg,MH03LN9097,train,synthetic,single,generated
ocr/images/train/syn-35b3c2164e2c3f2d86c8.jpg,MH36EN4546,train,synthetic,single,generated
ocr/images/train/syn-35b4f11401f29f94985e.jpg,MH37JB1765,train,synthetic,single,generated
ocr/images/train/syn-35b520403ad1bdea61cb.jpg,GA88YJ7662,train,synthetic,single,generated
ocr/images/train/syn-35b7821a1121007ed98d.jpg,MH20MP5994,train,synthetic,single,generated
ocr/images/train/syn-35b83c0655ae3beb03b6.jpg,MH42FX9910,train,synthetic,single,generated
ocr/images/train/syn-35b8caefd04e30f1808d.jpg,MH44EF2708,train,synthetic,single,generated
ocr/images/train/syn-35ba600cb68d62c09557.jpg,UK48ZS0583,train,synthetic,double,generated
ocr/images/train/syn-35bac9783fb170e27506.jpg,MH14P0208,train,synthetic,double,generated
ocr/images/train/syn-35bb91ce23fcee33d32a.jpg,KA19VSN0166,train,synthetic,single,generated
ocr/images/train/syn-35bd5173fb998df8c75e.jpg,MP22MT4942,train,synthetic,double,generated
ocr/images/train/syn-35bd96d97cc7a1baf736.jpg,HR38GY7023,train,synthetic,single,generated
ocr/images/train/syn-35c0cc67212285b9110b.jpg,RJ05TK4638,train,synthetic,single,generated
ocr/images/train/syn-35c24739200b34e41204.jpg,MH09BT7897,train,synthetic,double,generated
ocr/images/train/syn-35c2cb5e4590aebd04f9.jpg,MH33PN1811,train,synthetic,double,generated
ocr/images/train/syn-35c31651f54491d63a8b.jpg,KL47USK2201,train,synthetic,single,generated
ocr/images/train/syn-35c3b94168f95164c03a.jpg,MH02KN9681,train,synthetic,single,generated
ocr/images/train/syn-35c4dfdb2d53bddc4435.jpg,MH42QM1861,train,synthetic,single,generated
ocr/images/train/syn-35c68eaf43c18946897c.jpg,MH49E6701,train,synthetic,single,generated
ocr/images/train/syn-35c8afdf25b9d1b53e84.jpg,GA99FM6063,train,synthetic,double,generated
ocr/images/train/syn-35c9bc7c5eaa687cb54e.jpg,MH56FF2327,train,synthetic,single,generated
ocr/images/train/syn-35c9d1424952985485bf.jpg,MH45RE9161,train,synthetic,double,generated
ocr/images/train/syn-35ca3bf46a95f1915ef3.jpg,KA62F1337,train,synthetic,single,generated
ocr/images/train/syn-35cb96ea01e99c7909e6.jpg,UP64CL0906,train,synthetic,single,generated
ocr/images/train/syn-35cbbc5ce4d808ec3a90.jpg,MH46BM0163,train,synthetic,single,generated
ocr/images/train/syn-35cc1ff29d459f3b49b5.jpg,MH15D8156,train,synthetic,double,generated
ocr/images/train/syn-35cce0c5b8af675a1b17.jpg,MH24KG7575,train,synthetic,double,generated
ocr/images/train/syn-35ce4b512a7b2d308c8e.jpg,MH26AM3493,train,synthetic,single,generated
ocr/images/train/syn-35d1723f5f46646a5a53.jpg,MH37ZPU2068,train,synthetic,single,generated
ocr/images/train/syn-35d2f228836072bd956a.jpg,MH30GR8368,train,synthetic,single,generated
ocr/images/train/syn-35d48eb77d30c8aa9e5f.jpg,MH53GM1111,train,synthetic,single,generated
ocr/images/train/syn-35d64b86e86b9d01868b.jpg,MH34ZU1948,train,synthetic,double,generated
ocr/images/train/syn-35d81c8ee8c5c03ace8c.jpg,GJ65AQ4340,train,synthetic,single,generated
ocr/images/train/syn-35d9f6ab62ea34d50b0e.jpg,RJ99XC3820,train,synthetic,single,generated
ocr/images/train/syn-35db616a2a87a7ac7842.jpg,MH31PRS8211,train,synthetic,single,generated
ocr/images/train/syn-35dc4e667bfe60b1dd35.jpg,MH17RNK8300,train,synthetic,single,generated
ocr/images/train/syn-35dcf1f4d59766ba02f3.jpg,WB21JZB0626,train,synthetic,single,generated
ocr/images/train/syn-35e102ea54ab1fab9027.jpg,UK30BT1334,train,synthetic,single,generated
ocr/images/train/syn-35e176b0eae2f44efdad.jpg,MH24T4876,train,synthetic,double,generated
